age,workclass,education,education.num,marital.status,occupation,sex,capital.gain,capital.loss,hours.per.week,native.country,income
27,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
45,Private,HS-grad,9,Widowed,Craft-repair,Female,0,0,40,United-States,<=50K
50,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,>50K
43,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
39,Private,Prof-school,15,Divorced,Exec-managerial,Male,0,0,50,United-States,<=50K
21,Private,Some-college,10,Never-married,Adm-clerical,Male,0,0,20,United-States,<=50K
24,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Male,0,0,70,United-States,<=50K
59,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Farming-fishing,Male,0,0,30,United-States,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,United-States,>50K
72,?,Some-college,10,Widowed,?,Female,0,0,4,United-States,<=50K
35,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,0,65,Hong,>50K
33,Private,Some-college,10,Divorced,Handlers-cleaners,Male,0,0,40,United-States,<=50K
30,Private,HS-grad,9,Never-married,Craft-repair,Female,0,0,45,United-States,<=50K
40,Private,Assoc-voc,11,Divorced,Craft-repair,Male,0,0,50,United-States,>50K
26,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Male,0,0,55,United-States,<=50K
37,Federal-gov,Assoc-voc,11,Separated,Adm-clerical,Male,0,0,40,United-States,<=50K
68,Self-emp-not-inc,Some-college,10,Divorced,Transport-moving,Female,0,0,20,United-States,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Male,0,0,72,United-States,>50K
56,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,<=50K
36,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
38,Private,Assoc-voc,11,Married-civ-spouse,Sales,Male,0,0,40,United-States,<=50K
29,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,0,41,United-States,<=50K
28,Private,HS-grad,9,Never-married,Other-service,Female,0,0,28,United-States,<=50K
39,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Male,0,0,50,United-States,<=50K
26,Local-gov,Bachelors,13,Never-married,Protective-serv,Male,0,0,40,United-States,<=50K
52,Self-emp-inc,Some-college,10,Divorced,Exec-managerial,Male,0,0,65,United-States,>50K
52,Private,Bachelors,13,Divorced,Farming-fishing,Male,0,0,40,United-States,<=50K
84,Private,HS-grad,9,Widowed,Other-service,Female,0,0,13,United-States,<=50K
33,Federal-gov,Some-college,10,Never-married,Other-service,Female,0,0,10,United-States,<=50K
30,Private,HS-grad,9,Never-married,Sales,Female,0,0,35,United-States,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,40,England,>50K
66,Private,HS-grad,9,Widowed,Priv-house-serv,Female,0,0,8,United-States,<=50K
62,Federal-gov,Masters,14,Married-civ-spouse,Adm-clerical,Male,0,0,40,Italy,>50K
31,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,>50K
60,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Male,0,0,50,?,<=50K
27,Private,Bachelors,13,Never-married,Tech-support,Female,0,0,40,United-States,<=50K
37,?,Assoc-voc,11,Married-civ-spouse,?,Female,0,0,40,United-States,<=50K
38,Private,Some-college,10,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K
25,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Female,0,0,40,United-States,<=50K
42,Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Male,0,0,50,?,<=50K
45,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,0,50,United-States,>50K
22,Private,Some-college,10,Never-married,Sales,Male,0,0,40,United-States,<=50K
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,Poland,<=50K
21,Private,HS-grad,9,Never-married,Farming-fishing,Male,0,0,40,United-States,<=50K
44,Local-gov,Some-college,10,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K
21,?,Some-college,10,Never-married,?,Female,0,0,6,United-States,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,0,0,48,United-States,<=50K
30,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,Assoc-acdm,12,Divorced,Craft-repair,Male,0,0,40,United-States,<=50K
43,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Male,0,0,45,United-States,>50K
57,Private,HS-grad,9,Never-married,Other-service,Male,0,0,48,United-States,<=50K
33,Private,Some-college,10,Never-married,Other-service,Male,0,0,24,United-States,<=50K
18,?,11th,7,Never-married,?,Male,0,0,7,United-States,<=50K
28,Private,HS-grad,9,Never-married,Machine-op-inspct,Male,0,0,50,United-States,<=50K
32,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,0,40,India,<=50K
56,Private,HS-grad,9,Divorced,Craft-repair,Male,0,0,42,United-States,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Other-service,Male,0,0,50,United-States,<=50K
34,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,0,55,United-States,<=50K
25,Private,Bachelors,13,Never-married,Exec-managerial,Female,0,0,40,United-States,<=50K
27,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Male,0,0,35,United-States,<=50K
33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
49,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,0,0,60,United-States,>50K
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,0,84,United-States,<=50K
30,Self-emp-not-inc,11th,7,Never-married,Craft-repair,Male,0,0,45,United-States,>50K
27,Private,HS-grad,9,Divorced,Craft-repair,Male,0,0,50,United-States,<=50K
25,Private,Bachelors,13,Never-married,Adm-clerical,Male,0,0,40,United-States,>50K
30,Self-emp-inc,Bachelors,13,Never-married,Exec-managerial,Male,0,0,40,United-States,<=50K
38,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Male,0,0,40,El-Salvador,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
46,Private,Some-college,10,Divorced,Sales,Female,0,0,40,United-States,<=50K
37,Private,HS-grad,9,Widowed,Machine-op-inspct,Female,0,0,20,United-States,<=50K
62,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,>50K
55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Male,0,0,40,United-States,<=50K
47,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Craft-repair,Male,0,0,40,United-States,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Female,0,0,14,United-States,<=50K
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
36,Private,HS-grad,9,Divorced,Machine-op-inspct,Male,0,0,40,United-States,<=50K
45,Private,HS-grad,9,Never-married,Sales,Female,0,0,20,United-States,<=50K
23,Private,HS-grad,9,Never-married,Transport-moving,Male,0,0,38,United-States,<=50K
38,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,0,0,55,United-States,>50K
27,Private,Some-college,10,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K
29,Private,Bachelors,13,Married-civ-spouse,Sales,Female,0,0,50,United-States,<=50K
45,Local-gov,Masters,14,Never-married,Prof-specialty,Female,0,0,40,United-States,<=50K
38,Self-emp-not-inc,Some-college,10,Never-married,Other-service,Female,0,0,20,United-States,<=50K
27,Private,Bachelors,13,Never-married,Prof-specialty,Male,0,0,40,United-States,<=50K
51,Federal-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,Male,0,0,40,?,<=50K
44,Federal-gov,HS-grad,9,Divorced,Craft-repair,Male,0,0,40,United-States,<=50K
33,Federal-gov,Masters,14,Married-civ-spouse,Transport-moving,Male,0,0,40,Nicaragua,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,45,United-States,>50K
43,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,0,55,United-States,<=50K
45,Local-gov,HS-grad,9,Divorced,Other-service,Female,0,0,40,United-States,<=50K
24,Private,HS-grad,9,Never-married,Other-service,Male,0,0,35,United-States,<=50K
19,?,Some-college,10,Never-married,?,Male,0,0,40,United-States,<=50K
47,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K
31,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,0,40,United-States,>50K
30,Private,Assoc-voc,11,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K
56,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Male,0,0,40,United-States,<=50K
49,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K
38,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,<=50K
19,Private,Some-college,10,Never-married,Adm-clerical,Male,0,0,18,United-States,<=50K
39,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,55,United-States,>50K
58,Private,11th,7,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
59,Local-gov,Masters,14,Divorced,Prof-specialty,Male,0,0,40,United-States,>50K
24,Private,Bachelors,13,Never-married,Sales,Male,0,0,47,United-States,<=50K
53,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,0,60,United-States,>50K
35,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Male,0,0,50,United-States,<=50K
36,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Female,0,0,40,China,>50K
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,Mexico,<=50K
33,Private,9th,5,Separated,Adm-clerical,Male,0,0,48,United-States,<=50K
29,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,<=50K
43,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Male,0,0,40,United-States,<=50K
48,Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Female,0,0,36,Philippines,>50K
45,Local-gov,Masters,14,Divorced,Prof-specialty,Female,0,0,40,United-States,<=50K
43,Private,HS-grad,9,Divorced,Exec-managerial,Female,0,0,40,United-States,<=50K
27,Private,9th,5,Never-married,Other-service,Male,0,0,30,United-States,<=50K
21,Private,7th-8th,4,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K
63,?,HS-grad,9,Widowed,?,Female,0,0,4,United-States,<=50K
41,Self-emp-inc,Bachelors,13,Widowed,Prof-specialty,Female,0,0,40,United-States,<=50K
27,?,11th,7,Divorced,?,Female,0,0,35,United-States,<=50K
33,Local-gov,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Male,0,0,50,United-States,<=50K
37,Private,10th,6,Never-married,Craft-repair,Male,0,0,35,United-States,<=50K
18,?,Some-college,10,Never-married,?,Female,0,0,40,United-States,<=50K
43,Federal-gov,Doctorate,16,Separated,Prof-specialty,Female,0,0,24,United-States,>50K
20,Private,Some-college,10,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
47,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,0,50,United-States,>50K
36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,70,United-States,<=50K
38,Private,Bachelors,13,Married-spouse-absent,Craft-repair,Male,0,0,40,Dominican-Republic,<=50K
47,Self-emp-not-inc,Masters,14,Never-married,Exec-managerial,Male,0,0,25,United-States,<=50K
39,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Male,0,0,40,United-States,<=50K
36,Private,HS-grad,9,Never-married,Other-service,Male,0,0,35,United-States,<=50K
24,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Male,0,0,40,United-States,<=50K
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,84,United-States,<=50K
21,Private,9th,5,Never-married,Other-service,Female,0,0,50,Mexico,<=50K
40,Private,HS-grad,9,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K
19,Private,Some-college,10,Never-married,Adm-clerical,Female,0,0,25,United-States,<=50K
38,Private,HS-grad,9,Never-married,Machine-op-inspct,Female,0,0,40,United-States,<=50K
34,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,0,0,50,United-States,<=50K
44,Local-gov,Some-college,10,Divorced,Exec-managerial,Male,0,0,50,United-States,<=50K
20,Private,Assoc-acdm,12,Never-married,Sales,Female,0,0,25,United-States,<=50K
45,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Male,0,0,50,United-States,>50K
24,Private,HS-grad,9,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K
34,Private,HS-grad,9,Divorced,Adm-clerical,Male,0,0,40,United-States,<=50K
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Male,0,0,72,United-States,>50K
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,45,United-States,<=50K
22,Private,HS-grad,9,Never-married,Other-service,Male,0,0,40,United-States,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Female,0,0,32,United-States,>50K
45,State-gov,HS-grad,9,Divorced,Transport-moving,Male,0,0,48,United-States,<=50K
23,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,0,0,45,United-States,<=50K
35,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Male,0,0,45,United-States,<=50K
52,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,45,United-States,>50K
55,Private,Some-college,10,Divorced,Craft-repair,Male,0,0,40,United-States,<=50K
23,Private,HS-grad,9,Never-married,Farming-fishing,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Male,0,0,40,United-States,<=50K
24,Private,Assoc-acdm,12,Never-married,Adm-clerical,Female,0,0,15,United-States,<=50K
21,Private,Some-college,10,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K
49,Private,Bachelors,13,Divorced,Sales,Female,0,0,35,United-States,<=50K
32,Private,12th,8,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,United-States,<=50K
64,Private,Some-college,10,Widowed,Other-service,Female,0,0,24,United-States,<=50K
37,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Male,0,0,50,United-States,<=50K
61,Private,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Male,0,0,40,Guatemala,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Female,0,0,40,United-States,>50K
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,52,United-States,>50K
43,Private,Masters,14,Never-married,Prof-specialty,Male,0,0,50,United-States,>50K
23,Private,Some-college,10,Never-married,Sales,Female,0,0,40,United-States,<=50K
25,Private,Masters,14,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,Mexico,<=50K
29,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
51,Private,Bachelors,13,Divorced,Prof-specialty,Female,0,0,55,England,<=50K
47,Private,1st-4th,2,Married-spouse-absent,Farming-fishing,Male,0,0,12,Mexico,<=50K
20,Private,HS-grad,9,Never-married,Exec-managerial,Female,0,0,40,United-States,<=50K
27,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,United-States,<=50K
23,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
18,Private,HS-grad,9,Never-married,Other-service,Female,0,0,27,United-States,<=50K
23,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Male,0,0,32,United-States,<=50K
59,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Male,0,0,60,United-States,<=50K
46,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,37,United-States,<=50K
66,?,7th-8th,4,Divorced,?,Male,0,0,40,United-States,<=50K
46,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,0,38,United-States,>50K
36,Local-gov,11th,7,Never-married,Other-service,Female,0,0,23,United-States,<=50K
44,Private,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Female,0,0,40,United-States,<=50K
17,Private,11th,7,Never-married,Sales,Male,0,0,20,United-States,<=50K
27,Private,Some-college,10,Never-married,Exec-managerial,Male,0,0,45,United-States,<=50K
32,Private,Some-college,10,Married-civ-spouse,Sales,Male,0,0,40,United-States,>50K
53,Private,HS-grad,9,Divorced,Other-service,Male,0,0,40,United-States,<=50K
22,Private,Some-college,10,Never-married,Prof-specialty,Male,0,0,98,United-States,<=50K
30,Private,Assoc-acdm,12,Never-married,Prof-specialty,Female,0,0,40,United-States,<=50K
68,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Male,0,0,40,United-States,>50K
39,Private,HS-grad,9,Married-civ-spouse,Sales,Male,0,0,40,United-States,<=50K
22,Private,Bachelors,13,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
20,Private,HS-grad,9,Never-married,Sales,Female,0,0,35,United-States,<=50K
21,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,38,Jamaica,<=50K
34,Private,Assoc-voc,11,Never-married,Other-service,Male,0,0,50,?,<=50K
30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,0,75,United-States,<=50K
25,Private,Some-college,10,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
23,State-gov,HS-grad,9,Never-married,Other-service,Female,0,0,21,United-States,<=50K
40,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,<=50K
26,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Male,0,0,40,United-States,<=50K
57,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,>50K
36,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Male,0,0,60,United-States,>50K
43,?,Some-college,10,Divorced,?,Female,0,0,40,United-States,<=50K
49,State-gov,Bachelors,13,Divorced,Prof-specialty,Male,0,0,40,United-States,<=50K
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,>50K
32,Private,Some-college,10,Divorced,Exec-managerial,Male,0,0,40,United-States,<=50K
59,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Male,0,0,45,United-States,>50K
42,State-gov,Bachelors,13,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,40,Iran,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,<=50K
56,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,45,United-States,>50K
30,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
42,Private,HS-grad,9,Widowed,Exec-managerial,Female,0,0,35,United-States,<=50K
21,Private,HS-grad,9,Never-married,Other-service,Male,0,0,40,United-States,<=50K
21,Private,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Female,0,0,40,Dominican-Republic,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Tech-support,Female,0,0,40,United-States,<=50K
22,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Male,0,0,20,United-States,<=50K
41,Private,11th,7,Never-married,Handlers-cleaners,Female,0,0,40,United-States,<=50K
43,Federal-gov,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Male,0,0,53,United-States,<=50K
60,Private,Some-college,10,Married-civ-spouse,Sales,Male,0,0,55,United-States,<=50K
73,Private,7th-8th,4,Married-civ-spouse,Sales,Male,0,0,30,United-States,>50K
90,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Female,0,0,40,England,>50K
62,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Male,0,0,38,United-States,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
