safe,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22
0,25.3279,6.6233,0.096002,788,76.1421,33.15,344.532,0,12,0.023939,368,2,1,58,0,-0.07,511,1.4875,1,19.9,4,5.67059
0,50.1256,11.7352,0.097299,828,72.4638,0,0,0,-80,0.017702,372,2,1,57,0,0,767,1.4875,0,9.5,4,6.22693
0,53.0397,6.29393,0.107678,392,153.061,0,0,0,44,0.019214,371,0,1,58,0,0.07,255,1.4875,0,11.7,4,6.50932
0,50.1544,13.3485,0.098597,620,96.7742,32.884,354.493,0,-18,0.017765,369,0,1,59,0,0.28,240,1.4875,0,18.4,4,6.49874
0,34.259,10.3873,0.094705,828,72.4638,0,0,0,-40,0.018458,403,2,1,61,0,0.385,1008,3.01875,0,14.7,4,6.16073
0,34.1874,13.1137,0.094705,828,72.4638,0,0,0,-40,0.018458,403,2,1,61,0,0.385,1008,3.01875,0,14.7,4,6.16611
0,30.6746,12.6254,0.238708,656,91.4634,0,0,0,-40,0.015875,367,2,1,59,0,0.56,752,5.99375,0,24.3,4,6.23121
0,27.9832,17.3624,0.265951,840,71.4286,32.212,0.253,0,-88,0.017198,366,0,1,50,0,-0.07,496,1.4875,0,19.7,4,6.01247
0,26.6672,9.51057,0.093407,824,72.8155,31.743,357.122,0,0,0.011528,366,0,1,49,0,-0.455,511,3.01875,1,8.6,4,5.87193
0,28.3617,6.47554,0.09211,876,68.4932,0,0,0,-62,0.019907,366,0,1,50,0,-0.28,1008,0,0,8.2,4,5.81557
0,26.6296,18.9162,0.120651,832,72.1154,0,0,0,-230,0.015875,419,7,0,82,0,0.175,1008,3.01875,0,19.5,4,5.47631
0,26.7082,7.0836,0.097299,832,72.1154,31.356,349.613,0,-230,0.015875,419,7,0,82,0,0.175,496,3.01875,0,20.8,4,5.47911
0,44.3661,6.03853,0.102489,848,70.7547,0,0,0,2,0.016631,371,0,1,50,0,0.455,240,3.01875,0,31.3,4,5.89363
0,45.6024,13.4103,1.48803,820,73.1707,0,0,0,54,0.018899,362,0,1,54,0,0,1008,0,0,23.2,4,6.03831
0,46.1408,11.5302,4.05803,728,82.4176,31.523,340.826,0,-84,0.018395,365,2,1,53,0,0,240,0,0,8.2,4,5.5146
0,44.7247,12.2271,4.05803,728,82.4176,31.331,340.649,0,74,0.01682,366,2,1,53,0,0,496,1.4875,0,13.4,4,6.1741
0,32.3538,13.4533,0.083029,844,71.09,32.449,337.797,0,-10,0.016505,380,2,1,55,0,0,240,0,0,19.3,4,5.88653
0,30.179,9.5082,0.2426,772,77.7202,0,0,0,-24,0.016253,355,2,1,57,0,-0.175,255,0,0,9.5,4,5.51816
0,51.7359,9.68538,0.090813,888,67.5676,0,0,0,-12,0.016253,359,2,1,60,0,0,240,0,0,22.3,4,6.16667
0,32.7407,18.2922,0.108975,612,98.0392,0,0,0,-16,0.017702,348,2,1,59,0,0.28,752,4.50625,0,11.3,4,5.86178
0,30.6945,10.3863,0.085623,848,70.7547,0,0,0,-4,0.017639,354,2,1,61,0,0.07,752,3.01875,0,17.6,4,5.76184
0,29.5026,10.8974,0.119354,904,66.3717,0,0,0,14,0.017387,348,2,1,60,0,0,240,1.4875,0,4.5,4,5.68596
0,33.5154,7.77651,0.11157,800,75,29.959,337.545,0,-8,0.013355,325,2,1,54,0,-0.07,1008,1.4875,0,17.6,4,5.73433
0,30.1813,18.4945,0.180328,864,69.4444,0,0,0,-30,0.015056,353,2,1,56,0,-0.175,240,0,0,21.7,4,5.60409
0,28.8672,9.06184,0.097299,824,72.8155,0,0,0,-128,0.017198,366,2,1,56,0,0,240,0,0,23.4,4,5.51044
0,50.0582,15.2833,0.107678,824,72.8155,0,0,0,-8,0.01619,365,0,1,53,0,0,496,0,0,23.9,4,6.33777
0,36.1009,9.09177,0.291898,856,70.0935,29.204,333.084,0,-36,0.013418,366,0,1,52,0,0,496,1.4875,0,10.2,4,6.06645
0,32.4488,11.617,0.093407,828,72.4638,0,0,0,10,0.018017,367,2,1,51,0,0.28,752,4.50625,0,33,4,5.9881
0,28.2486,10.7442,0.090813,856,70.0935,0,0,0,-10,0.01619,366,0,1,48,0,0.175,240,3.01875,0,16.7,4,5.77494
0,28.0893,9.74438,0.128435,560,107.143,0,0,0,0,0.018836,364,0,1,48,0,0,240,1.4875,0,28.2,4,5.7007
0,26.97,9.82923,0.080434,856,70.0935,0,0,0,20,0.01619,366,0,1,51,0,0,496,0,0,27.8,4,5.52913
0,26.4664,5.24751,0.106381,720,83.3333,0,0,0,20,0.014426,365,0,1,50,0,0,1008,1.4875,0,24.3,4,5.40549
0,26.4617,18.1278,0.081731,616,97.4026,0,0,0,-12,0.014237,374,0,1,51,0,0,240,1.4875,0,26,4,5.39185
0,35.3444,10.1515,0.118057,908,66.0793,31.677,325.758,0,4,0.013544,365,0,1,50,0,-0.07,255,1.4875,1,0,4,5.50688
0,33.2209,9.86562,0.096002,828,72.4638,31.814,325.548,0,-6,0.016001,371,0,1,50,0,0,1008,0,0,0,4,5.40493
0,33.1571,18.7596,0.141408,824,72.8155,0,0,0,-10,0.017387,344,0,1,59,0,-0.28,255,1.4875,0,34.7,4,5.54221
0,32.7311,13.1936,0.141408,824,72.8155,0,0,0,-12,0.01682,349,0,1,59,0,0,1008,1.4875,0,9.9,4,5.53238
0,34.7499,10.337,0.124543,840,71.4286,0,0,0,4,0.01493,347,0,1,58,0,0,1008,1.4875,0,23,4,5.63886
0,33.0318,7.54018,2.01215,664,90.3614,0,0,0,12,0.015749,348,0,1,60,0,-0.665,511,4.50625,1,21,4,5.58649
0,44.1131,8.36774,0.097299,596,100.671,0,0,0,-12,0.011339,363,0,1,56,0,-0.385,1023,3.01875,1,6.9,4,5.89868
0,37.9172,6.32097,0.127138,868,69.1244,0,0,0,26,0.019277,366,0,1,53,0,-0.28,255,0,0,20.4,4,5.80028
0,60.9151,19.1971,0.102489,860,69.7674,0,0,0,-34,0.018458,366,0,1,56,0,-0.07,511,1.4875,1,0,4,6.60224
0,56.8507,9.26827,0.089515,528,113.636,0,0,0,0,0.016127,366,0,1,54,0,0,255,1.4875,1,20.2,4,7.00324
0,30.8027,16.3238,0.099894,796,75.3769,29.489,340.487,0,0,0.016694,366,0,1,57,0,0.07,1008,1.4875,0,5.2,4,6.45159
0,44.1679,12.9777,0.12584,860,69.7674,28.71,347.636,0,0,0.0143,366,0,1,59,0,0.175,240,1.4875,0,8.6,4,6.845
0,31.6333,10.549,0.129732,400,150,28.898,347.557,0,-70,0.015875,399,6,0,2,0,0.07,240,1.4875,0,10.4,4,6.47035
0,30.9063,17.3796,0.096002,832,72.1154,29.081,347.728,0,0,0.016505,366,0,1,61,0,0.175,240,1.4875,0,23.4,4,6.41751
0,27.3908,10.5944,0.094705,852,70.4225,0,0,0,-14,0.018269,370,2,1,60,0,0,240,1.4875,0,24.7,4,6.14971
0,25.8037,19.9021,0.228329,764,78.534,29.608,347.91,0,0,0.019025,376,0,1,59,0,0,752,1.4875,0,25.2,4,5.72649
0,25.7588,9.14125,0.228329,764,78.534,29.608,347.91,0,0,0.019025,376,0,1,59,0,0.07,752,1.4875,0,26,4,5.72227
0,30.8497,13.2838,0.115462,872,68.8073,0,0,0,0,0.023309,366,0,1,56,0,0.07,752,1.4875,0,17.8,4,5.78259
0,30.0194,15.0558,2.24567,844,71.09,0,0,0,0,0.021419,366,0,1,57,0,0.07,767,1.4875,0,22.8,4,5.74176
0,40.4713,9.92751,0.096002,872,68.8073,28.373,347.797,0,0,0.020726,356,0,1,60,0,0.28,240,3.01875,0,34.3,4,5.81225
0,40.3787,17.6362,0.116759,828,72.4638,0,0,0,0,0.018017,361,0,1,59,0,0.28,240,3.01875,0,20.4,4,5.82574
0,39.8543,13.6978,0.106381,864,69.4444,0,0,0,0,0.015182,366,0,1,59,0,0.175,240,1.4875,0,16,4,6.08043
0,33.258,15.9477,0.093407,664,90.3614,27.642,347.574,0,0,0.016001,366,0,1,57,0,0.175,240,1.4875,0,23,4,5.91263
0,31.8567,12.505,0.105083,828,72.4638,0,0,0,0,0.016001,366,0,1,58,0,0.175,240,1.4875,0,22.1,4,5.85103
0,29.0078,12.7092,0.119354,820,73.1707,27.644,345.874,0,0,0.020726,367,2,1,59,0,0,240,1.4875,0,29.1,4,5.68494
0,28.3988,6.27166,0.097299,584,102.74,28.414,347.711,0,0,0.020726,367,0,1,59,0,0.28,1008,3.01875,0,28.2,4,5.6319
0,27.9993,9.40838,0.094705,856,70.0935,28.663,347.699,0,0,0.0206,367,0,1,58,0,0.28,496,3.01875,0,29.1,4,5.58322
0,27.3955,9.95523,0.09211,828,72.4638,29.012,347.39,0,0,0.01619,367,0,1,57,0,0.28,752,3.01875,0,19.1,4,5.48571
0,26.9508,10.4841,0.112867,840,71.4286,29.497,347.67,0,0,0.01619,367,0,1,58,0,0.28,496,4.50625,0,11.7,4,5.42538
0,26.7461,9.24514,0.085623,820,73.1707,29.49,347.242,0,0,0.016631,367,0,1,59,0,0.07,511,1.4875,0,21.7,4,5.34886
0,26.7744,20.2481,0.085623,780,76.9231,29.49,347.242,0,0,0.016883,367,0,1,59,0,0.07,496,3.01875,0,18.2,4,5.33913
0,28.1446,13.1766,0.108975,824,72.8155,29.829,347.663,0,0,0.01808,367,0,1,59,0,0.665,496,5.99375,0,19.9,4,5.33512
0,70.2499,19.5514,0.123246,836,71.7703,30.434,347.241,0,0,0.021923,363,0,1,58,0,0,255,0,0,4.9,4,6.89545
0,62.6214,13.0029,0.108975,832,72.1154,30.72,346.686,0,-58,0.014741,445,4,0,69,0,0.175,240,1.4875,0,17.6,4,6.79645
0,55.3541,13.3259,0.083029,408,147.059,30.547,346.233,0,16,0.020978,360,2,1,57,0,0.175,752,3.01875,0,9.5,4,6.68479
0,54.4351,13.1506,0.083029,532,112.782,30.547,346.233,0,-4,0.0206,359,2,1,58,0,0.385,496,3.01875,0,6,4,6.67374
0,24.503,10.0799,0.108975,824,72.8155,0,0,0,-4,0.017135,367,0,1,58,0,0,240,1.4875,0,18.2,4,5.67392
0,29.4504,6.78739,0.106381,792,75.7576,29.203,341.385,0,-28,0.012158,367,3,0,83,0,0.175,240,1.4875,0,4.5,4,5.58129
0,28.1536,13.1326,0.096002,800,75,0,0,0,-20,0.010079,366,3,0,90,0,0.28,240,3.01875,0,17.1,4,5.51858
0,29.0926,9.12663,0.093407,396,151.515,0,0,0,18,0.016442,366,3,1,61,0,0,240,1.4875,0,23,4,5.17377
0,27.7118,8.96101,0.093407,792,75.7576,0,0,0,10,0.019592,366,3,1,58,0,0.175,496,3.01875,0,19.1,4,5.03546
0,28.8093,4.78874,0.09211,848,70.7547,0,0,0,46,0.017387,367,3,1,58,0,0.28,240,1.4875,0,24.5,4,4.89281
0,28.8124,19.1328,0.09211,852,70.4225,0,0,0,46,0.017198,367,3,1,58,0,0.175,240,1.4875,0,26.7,4,4.87414
0,32.8169,8.76325,0.070056,880,68.1818,0,0,0,0,0.015686,367,0,1,61,0,0.28,1008,1.4875,0,10.6,4,4.5517
0,39.7866,18.1417,0.085623,856,70.0935,0,0,0,0,0.012284,367,0,1,57,0,0.28,1008,1.4875,0,18,4,4.66338
0,37.5448,10.6634,0.099894,884,67.8733,31.103,341.734,0,0,0.013166,367,2,1,57,0,0.07,1008,1.4875,0,23.6,4,4.63672
0,31.5225,12.7893,0.098597,828,72.4638,29.524,341.472,0,0,0.02186,367,0,1,58,0,0.07,240,1.4875,0,28,4,4.49622
0,31.153,11.336,0.101191,884,67.8733,0,0,0,0,0.021923,367,0,1,58,0,-0.07,240,1.4875,0,17.3,4,4.48575
0,29.7976,10.8267,0.093407,848,70.7547,0,0,0,0,0.021923,367,0,1,58,0,0.07,1008,3.01875,0,17.8,4,4.43409
0,29.494,11.1846,0.096002,856,70.0935,28.217,340.566,0,0,0.021923,367,0,1,58,0,0,1008,3.01875,0,16.5,4,4.41837
0,29.15,16.2954,0.101191,392,153.061,29.665,342.918,0,0,0.021419,367,0,1,58,0,0.28,1008,3.01875,0,22.3,4,4.39701
0,28.9349,11.7262,0.107678,868,69.1244,0,0,0,0,0.021167,367,0,1,58,0,0,1008,3.01875,0,15.8,4,4.37741
0,27.9157,7.9979,0.09211,848,70.7547,0,0,0,-20,0.014678,367,0,1,53,0,0,240,1.4875,0,20.6,4,4.26391
0,28.5498,11.9891,0.114165,848,70.7547,0,0,0,60,0.015749,367,0,1,53,0,0,1008,1.4875,0,22.3,4,4.26693
1,36.1967,11.063,0.282817,716,83.7989,0,0,4,8,0.016316,343,2,1,48,0,0,767,5.99375,0,28.4,2,15.4404
1,36.3806,17.0542,0.258168,568,105.634,0,0,4,0,0.016064,360,0,1,59,0,0,511,3.01875,0,24.3,4,15.5248
1,38.3702,11.1453,0.304871,604,99.3377,0,0,4,-112,0.014741,366,2,1,67,3.2,-0.07,511,1.4875,0,0,4,15.7198
1,30.9322,13.464,0.250384,656,91.4634,0,0,4,0,0.015119,366,2,1,72,20.4,0,767,3.01875,0,0,4,15.1474
1,33.1013,12.297,0.255573,612,98.0392,0,0,4,0,0.015119,366,2,1,73,19.6,0,240,4.50625,0,0,4,15.2088
1,33.3237,11.0891,0.255573,612,98.0392,0,0,4,0,0.015119,366,2,1,73,19.6,0,240,4.50625,0,0,4,15.2322
1,32.5206,6.48388,0.317845,588,102.041,0,0,4,0,0.017072,366,0,1,69,22.4,-0.175,511,3.01875,0,0,4,15.1282
1,37.4953,8.01797,0.260762,560,107.143,0,0,4,40,0.019466,366,0,1,60,28.4,-1.26,254,76.5187,1,0,4,15.4782
1,39.5526,12.3712,0.277628,616,97.4026,0,0,4,-12,0.014615,370,2,1,72,0,0.175,240,5.99375,0,32.6,3,15.8202
1,38.5728,13.5256,0.246492,540,111.111,0,0,4,-56,0.013859,362,2,1,60,0,-0.175,511,1.4875,0,51.3,4,15.8753
1,34.3021,15.8398,0.2426,656,91.4634,0,0,4,-66,0.015182,375,2,1,67,0,0,1023,3.01875,0,29.7,4,15.5465
1,33.3699,15.6456,0.275033,584,102.74,0,0,4,0,0.016064,371,0,1,71,0,-0.07,767,1.4875,0,25.8,4,15.4431
1,23.494,11.5676,0.260762,576,104.167,0,0,4,-30,0.017513,366,2,1,74,0,-0.385,511,0,0,8.4,4,14.0884
1,36.2709,13.4569,0.286709,568,105.634,0,0,4,16,0.016631,375,2,1,76,0,-0.07,240,4.50625,0,1,4,14.8499
1,44.8918,11.8304,0.263357,676,88.7574,0,0,4,0,0.015182,366,2,1,68,0,0.07,752,5.99375,0,17.1,4,15.6329
1,43.6894,10.4307,0.263357,676,88.7574,0,0,4,0,0.015182,366,2,1,68,0,0.28,752,5.99375,0,17.6,4,15.5518
1,32.71,5.64337,0.267249,580,103.448,0,0,4,8,0.016253,342,2,1,73,0,0.175,496,5.99375,0,23.6,4,14.767
1,33.9414,18.8992,2.4234,696,86.2069,0.323,145.746,0,-6,0.018143,362,2,1,54,17.6,0,752,42,0,0,1,10.7652
1,38.6227,14.3343,5.06995,776,77.3196,0,0,0,-54,0.018836,348,2,1,57,0,-0.175,511,10.5,1,27.3,1,10.9303
1,54.455,13.1486,1.86555,684,87.7193,0,0,0,-54,0.01745,367,0,1,51,0,2.24,753,88.5062,0,34.5,1,12.097
1,36.6814,10.054,2.34037,668,89.8204,0,0,0,0,0.011528,350,0,1,61,0,0,752,5.99375,0,29.3,3,11.4736
0,37.041,8.70017,1.83961,704,85.2273,1.995,152.994,0,-26,0.015812,343,1,0,94,0,-0.175,255,0,0,0,4,11.3636
0,38.1356,15.3496,1.83961,712,84.2697,1.995,152.994,0,-42,0.017639,359,8,0,86,0,-0.175,1023,0,0,0,4,11.4358
0,27.0203,7.6415,1.60479,712,84.2697,16.456,65.026,0,24,0.016127,291,7,0,97,0,0.175,752,4.50625,0,0,4,11.0118
0,36.7942,12.752,2.53108,704,85.2273,16.77,65.661,0,28,0.01619,366,0,0,100,0,-0.945,767,11.9875,1,22.1,4,11.3013
0,32.504,9.6563,1.77604,720,83.3333,17.272,66.594,0,108,0.01682,370,2,0,96,0,1.75,496,32.9875,0,16.5,4,10.9965
0,31.7215,16.5833,1.90058,700,85.7143,16.62,68.532,0,114,0.015434,351,1,0,76,0,1.365,496,30.0125,0,2.8,4,10.8645
0,31.2283,14.6424,1.44522,732,81.9672,18.048,89.81,0,48,0.015875,298,6,0,28,0,-0.28,1023,4.50625,1,0.8,4,10.7564
0,31.4187,10.8337,1.44522,716,83.7989,18.048,89.81,0,42,0.014741,301,2,0,17,0,-0.385,1023,4.50625,1,0.8,4,10.7541
0,38.4812,15.6285,1.83312,720,83.3333,0,0,0,-150,0.015749,386,7,0,25,17.6,1.54,752,22.4875,0,0,4,11.266
0,32.5344,8.20706,1.34403,724,82.8729,0,0,1,136,0.01808,411,3,0,82,0,0.07,255,3.01875,1,11.5,3,10.8856
0,31.5687,18.7157,2.67508,716,83.7989,13.028,351.096,0,124,0.015875,367,3,0,32,0,-0.07,240,1.4875,0,11.3,3,10.6892
0,36.5353,5.8049,0.086921,736,81.5217,31.459,341.309,0,122,0.018017,367,0,1,54,0,0.175,240,1.4875,0,27.3,4,4.37287
0,36.4001,10.1787,0.086921,780,76.9231,31.459,341.309,0,30,0.018206,367,0,1,55,0,0,240,1.4875,0,17.6,4,4.37109
0,32.8068,14.4931,0.106381,868,69.1244,31.73,343.376,0,0,0.015623,367,0,1,53,0,0.07,240,1.4875,0,17.6,4,4.29624
0,30.7867,18.3921,0.107678,776,77.3196,31.529,341.125,0,0,0.010142,367,0,1,58,0,0.175,240,1.4875,0,16.5,4,4.22801
0,30.5249,13.1287,0.099894,808,74.2574,31.529,341.125,0,0,0.009701,367,0,1,58,0,0,240,1.4875,0,11.7,4,4.19917
0,52.52,12.8389,0.093407,780,76.9231,30.945,341.458,0,56,0.019592,367,0,1,48,0,0.07,240,3.01875,0,10.4,4,4.93005
0,44.5729,17.2772,0.089515,896,66.9643,0,0,0,48,0.020222,359,0,1,47,0,0,1023,1.4875,0,15.2,4,4.8188
0,62.282,11.0574,1.9875,400,150,0,0,0,-44,0.014993,347,0,1,59,0,0,240,1.4875,0,7.8,4,5.45394
0,55.3323,8.89911,0.097299,400,150,30.464,341.204,0,-16,0.015056,348,0,1,60,0,0,240,1.4875,0,16.5,4,5.3409
0,72.4275,9.47912,0.101191,776,77.3196,30.822,340.837,0,136,0.017576,367,0,1,57,0,0,240,1.4875,0,9.1,4,6.53906
0,37.6232,10.9952,0.093407,776,77.3196,31.831,341.142,0,-20,0.016001,357,2,1,61,0,-0.28,255,3.01875,1,20.6,4,6.19354
0,39.3987,9.91459,0.073947,716,83.7989,31.441,341.469,0,-4,0.01619,355,2,1,58,0,-0.455,511,3.01875,1,25,4,6.26413
0,39.4169,17.0852,0.081731,580,103.448,31.044,345.515,0,0,0.016757,367,0,1,62,0,0,255,0,0,14.5,4,7.00576
0,35.397,17.6948,0.081731,564,106.383,0,0,0,0,0.016001,367,0,1,63,0,0,255,0,0,25.8,4,6.90842
0,36.0644,17.0457,0.076542,520,115.385,0,0,0,-68,0.015119,367,0,1,59,0,-0.175,255,1.4875,1,23.6,4,6.15647
0,53.9026,12.9328,0.102489,400,150,0,0,0,0,0.013859,367,0,1,62,0,0.175,752,3.01875,0,29.3,4,7.0841
0,36.0747,10.3045,0.105083,828,72.4638,29.978,353.852,0,-68,0.022049,367,0,1,60,0,-0.665,511,3.01875,1,26.3,4,6.77685
0,29.5407,11.5416,0.083029,856,70.0935,29.616,356.721,0,44,0.016379,367,0,1,56,0,-0.28,767,1.4875,1,2.3,4,6.54408
0,63.7249,10.8112,0.120651,904,66.3717,32.299,4.888,0,0,0.018773,366,2,1,57,0,0,511,0,0,19.1,4,7.32671
0,27.9707,10.2383,0.101191,840,71.4286,31.469,11.743,0,44,0.018332,380,2,1,61,0,-0.28,511,1.4875,1,19.5,4,6.47513
0,38.7615,7.16675,0.080434,264,227.273,0,0,0,-4,0.016631,383,2,1,59,0,0.385,752,4.50625,0,15.6,4,6.74312
0,58.5481,17.1529,0.098597,776,77.3196,0,0,0,-60,0.015812,378,2,1,59,0,0,752,3.01875,0,22.6,4,7.66142
0,48.2534,16.9877,0.099894,816,73.5294,30.381,18.287,0,-4,0.01808,363,2,1,59,0,0.28,496,3.01875,0,23.9,4,7.64345
0,34.833,18.6033,0.089515,692,86.7052,0,0,0,0,0.017261,366,0,1,57,0,0.455,496,4.50625,0,28.2,4,7.2719
0,34.3226,13.6203,0.090813,400,150,0,0,0,0,0.020474,360,0,1,56,0,0,496,1.4875,0,34.7,4,7.17657
0,24.2114,12.8821,0.099894,520,115.385,0,0,0,0,0.016757,366,0,1,60,0,0.665,1008,7.48125,0,24.7,4,6.49005
0,27.8822,11.4249,0.096002,772,77.7202,0,0,0,0,0.016064,366,2,1,57,0,0.385,1008,4.50625,0,8.2,4,6.47971
0,26.5172,6.0989,0.101191,728,82.4176,0,0,0,48,0.017513,372,2,1,58,0,0.665,752,7.48125,0,12.3,4,6.3252
0,23.721,9.96373,0.110273,688,87.2093,30.236,345.356,0,0,0.018773,366,2,1,59,0,-0.07,240,0,0,14.9,4,5.87998
0,23.2823,16.2799,0.083029,856,70.0935,0,0,0,4,0.016631,369,0,1,57,0,0,240,1.4875,0,18.9,4,5.58582
0,41.6721,6.09771,0.081731,816,73.5294,0,0,0,-18,0.01682,368,0,1,59,0,-0.28,255,0,0,17.3,4,5.78013
0,63.6315,9.64848,0.088218,852,70.4225,29.512,323.226,0,-8,0.016001,327,3,1,55,0,0.175,1008,3.01875,0,17.8,4,7.11765
0,57.4928,13.965,0.075245,852,70.4225,29.516,323.122,0,-44,0.015434,327,3,1,54,0,0.385,1008,3.01875,0,13,4,7.03248
0,46.3749,10.6272,0.108975,776,77.3196,0,0,0,34,0.017828,350,0,1,55,0,0.07,1008,1.4875,0,15.8,4,6.845
0,41.5133,8.92309,0.128435,872,68.8073,0,0,0,-18,0.019466,357,2,1,61,0,0,1008,1.4875,0,4.5,4,6.92819
0,30.8588,11.0479,0.064866,808,74.2574,0,0,0,0,0.022868,359,2,1,60,0,0,240,3.01875,0,6,4,6.59012
0,28.1508,17.1403,0.096002,740,81.0811,30.493,323.638,0,0,0.014363,363,0,1,59,0,0.07,496,1.4875,0,13.4,4,6.46724
0,33.9581,7.45718,0.107678,760,78.9474,0,0,0,0,0.014111,362,0,1,58,0,0.28,1008,3.01875,0,18.6,4,6.62153
0,24.1766,10.0239,0.083029,740,81.0811,0,0,0,-66,0.019466,367,0,1,54,0,0,752,1.4875,0,0.2,4,5.95593
0,27.4217,6.43541,0.071353,812,73.8916,0,0,0,0,0.013544,360,2,1,56,0,0.07,496,5.99375,0,15.4,4,5.92617
0,34.7172,5.89672,0.115462,792,75.7576,0,0,0,20,0.016694,379,0,1,57,0,-0.28,1008,0,0,22.8,4,6.05195
0,47.9827,16.5489,0.090813,860,69.7674,29.826,312.153,0,0,0.016316,369,0,1,58,0,-0.07,240,1.4875,0,19.5,4,6.71423
0,42.5387,4.25567,0.107678,484,123.967,30.553,310.21,0,0,0.014111,366,0,1,58,0,-0.175,240,0,0,22.1,4,6.6369
0,66.8231,9.94622,0.118057,788,76.1421,30.738,304.929,0,-10,0.014363,350,2,1,56,0,0,1023,1.4875,1,6,4,8.29589
0,53.3907,13.087,0.093407,400,150,0,0,0,-38,0.013922,352,0,1,55,0,-0.175,767,1.4875,1,12.1,4,8.06015
0,26.5398,10.7032,0.101191,832,72.1154,32.494,306.951,0,-54,0.014741,379,0,1,61,0,-0.28,255,3.01875,1,2.3,4,7.16373
0,26.1322,10.7995,0.085623,836,71.7703,32.494,306.951,0,-24,0.014678,380,0,1,62,0,-0.28,255,3.01875,1,1.5,4,7.13426
0,23.3469,16.1937,0.119354,768,78.125,31.299,311.292,0,38,0.018521,381,0,1,54,0,-0.28,511,3.01875,1,25.2,4,6.72272
0,23.3586,8.00266,0.718718,776,77.3196,31.299,311.292,0,4,0.018332,380,0,1,56,0,-0.385,511,3.01875,1,29.5,4,6.69909
0,24.3419,15.7954,0.089515,804,74.6269,31.384,326.069,0,-18,0.015434,366,2,1,51,0,0.07,1023,0,0,14.3,4,6.60282
0,23.2545,12.967,0.106381,812,73.8916,0,0,0,0,0.017828,370,0,1,49,0,0.385,752,3.01875,0,3.4,4,6.1039
0,22.884,16.2624,0.089515,808,74.2574,0,0,0,0,0.015308,366,0,1,52,0,0.175,496,3.01875,0,1,4,5.92707
0,23.7872,7.93822,0.094705,856,70.0935,0,0,0,0,0.019151,367,0,1,44,0,0.28,240,3.01875,0,24.5,4,5.32894
0,23.3988,7.14175,0.096002,820,73.1707,0,0,0,0,0.017324,359,0,1,48,0,0.07,240,1.4875,0,18.9,4,5.03258
0,23.0498,10.5658,0.096002,836,71.7703,0,0,0,0,0.017072,364,0,1,48,0,0.07,752,4.50625,0,20.2,4,4.86888
0,38.3383,9.96798,2.82687,808,74.2574,0,0,0,-120,0.02249,367,2,1,47,0,0.175,240,5.99375,0,31.5,4,5.212
0,30.6953,10.2962,0.142706,772,77.7202,0,0,0,-54,0.016064,365,2,1,53,0,0.07,240,5.99375,0,35.2,4,5.07165
0,26.6903,9.70919,0.093407,400,150,0,0,0,0,0.020096,366,0,1,49,0,-0.07,1008,1.4875,0,21.3,4,4.89546
0,24.3414,7.11268,0.114165,792,75.7576,0,0,0,18,0.023939,367,2,1,45,0,-0.28,496,4.50625,0,23.4,4,4.63742
0,23.4966,20.245,0.108975,800,75,0,0,0,0,0.017261,367,2,1,41,0,0,1008,5.99375,0,27.8,4,4.37939
0,23.4094,10.3922,0.094705,824,72.8155,0,0,0,0,0.013544,367,0,1,47,0,0,496,4.50625,0,17.8,4,4.2115
0,24.2155,12.54,0.132327,836,71.7703,0,0,0,0,0.013418,367,0,1,48,0,0.28,1008,4.50625,0,14.9,4,4.1104
0,24.4825,6.29734,0.106381,788,76.1421,26.366,296.775,0,0,0.016505,371,0,1,50,0,0,511,3.01875,0,21,4,4.0408
0,24.6156,16.3473,0.108975,796,75.3769,27.168,290.176,0,0,0.018143,366,2,1,49,0,0,240,3.01875,0,15.8,4,3.90612
0,24.5624,10.8269,0.108975,764,78.534,27.168,290.176,0,-2,0.017954,366,2,1,48,0,0.07,240,1.4875,0,21.5,4,3.88929
0,28.0587,9.69898,0.123246,868,69.1244,0,0,0,-104,0.016568,365,0,1,49,0,-0.175,1023,3.01875,1,12.8,4,3.84622
0,26.0126,15.6693,0.120651,816,73.5294,0,0,0,24,0.015686,365,0,1,52,0,-0.56,255,3.01875,1,7.6,4,3.77814
0,25.8278,13.6975,0.086921,792,75.7576,0,0,0,0,0.015623,364,0,1,52,0,-0.28,255,3.01875,1,20.2,4,3.73817
0,26.1667,10.3677,0.085623,800,75,0,0,0,0,0.015749,367,0,1,49,0,-0.77,1023,4.50625,1,17.1,4,3.70831
0,38.0329,18.8694,0.105083,748,80.2139,29.37,298.346,0,108,0.013922,365,0,1,62,0,-0.455,255,5.99375,1,3.2,4,4.19917
0,37.4987,11.4313,0.094705,812,73.8916,23.552,342.876,0,16,0.01619,366,0,1,55,0,-0.07,1023,3.01875,1,7.6,4,5.25221
0,37.2862,19.8871,0.094705,812,73.8916,23.552,342.876,0,16,0.01619,366,0,1,55,0,0,1023,3.01875,1,5.4,4,5.24992
0,40.2313,9.96373,0.096002,812,73.8916,0,0,0,0,0.015938,366,0,1,54,0,0.07,1008,1.4875,0,6.7,4,5.32109
0,41.0022,18.2904,0.094705,816,73.5294,0,0,0,0,0.016442,366,0,0,10,0,0,1008,1.4875,0,0,4,5.37864
0,27.4471,10.138,0.077839,860,69.7674,25.379,0.325,0,-4,0.016442,365,0,1,56,0,0.175,1008,1.4875,0,0,4,5.01512
