Cust_id,Age,Account_balance,Personal_loan_ind,Home_loan_ind,Prime_Customer_ind,Overall_Satisfaction
CX01-5368,48,39098,0,0,1,Satisfied
CX01-5369,59,15954,0,1,0,Dis Satisfied
CX01-537,22,80850,0,0,1,Satisfied
CX01-5370,32,55149,1,0,1,Satisfied
CX01-5371,52,19103,1,0,0,Dis Satisfied
CX01-5372,39,41260,1,1,1,Satisfied
CX01-5373,70,5039,0,1,0,Dis Satisfied
CX01-5374,56,14027,1,1,1,Dis Satisfied
CX01-5375,43,70494,0,0,0,Satisfied
CX01-5376,45,82761,0,0,1,Satisfied
CX01-5377,42,8093,1,0,1,Dis Satisfied
CX01-5378,24,51492,0,1,1,Satisfied
CX01-5379,26,45581,1,0,1,Satisfied
CX01-538,35,35990,1,1,0,Dis Satisfied
CX01-5380,41,71931,0,1,1,Satisfied
CX01-5381,27,61844,1,0,1,Satisfied
CX01-5382,30,87805,1,0,1,Satisfied
CX01-5383,28,49348,0,1,0,Satisfied
CX01-5384,61,13954,0,1,0,Dis Satisfied
CX01-5385,43,99008,1,1,0,Satisfied
CX01-5386,24,77590,0,0,1,Satisfied
CX01-5387,74,20950,0,1,0,Dis Satisfied
CX01-5388,28,92863,0,1,1,Satisfied
CX01-5389,42,52179,1,0,1,Satisfied
CX01-539,30,37110,1,0,0,Satisfied
CX01-5390,37,79587,0,0,1,Satisfied
CX01-5391,47,44961,1,0,1,Satisfied
CX01-5392,68,7981,1,1,1,Dis Satisfied
CX01-5393,65,27001,1,0,0,Dis Satisfied
CX01-5394,34,62355,0,1,1,Satisfied
CX01-5395,25,32944,1,0,0,Satisfied
CX01-5396,54,11097,1,0,1,Dis Satisfied
CX01-5397,47,95997,0,0,0,Satisfied
CX01-5398,52,36954,0,1,0,Dis Satisfied
CX01-5399,46,90163,1,0,1,Satisfied
CX01-540,41,82413,1,1,1,Satisfied
CX01-5400,34,23987,0,0,0,Dis Satisfied
CX01-5401,33,33104,0,0,0,Dis Satisfied
CX01-5402,55,30063,1,0,1,Dis Satisfied
CX01-5403,29,46716,1,1,1,Satisfied
CX01-5404,70,22958,1,0,0,Dis Satisfied
CX01-5405,21,46059,1,0,1,Satisfied
CX01-5406,54,35057,1,1,1,Dis Satisfied
CX01-5407,34,22077,1,0,0,Dis Satisfied
CX01-5408,24,60782,1,0,1,Satisfied
CX01-5409,61,10990,1,0,1,Dis Satisfied
CX01-541,31,86202,0,1,0,Satisfied
CX01-5410,45,52978,0,1,1,Satisfied
CX01-5411,33,10083,0,1,0,Dis Satisfied
CX01-5412,56,29984,0,0,1,Dis Satisfied
CX01-5413,40,33967,1,0,1,Dis Satisfied
CX01-5414,48,102867,0,1,1,Satisfied
CX01-5415,44,89275,1,1,1,Satisfied
CX01-5416,28,97049,1,1,0,Satisfied
CX01-5417,29,32958,0,1,1,Satisfied
CX01-5418,23,64786,1,1,1,Satisfied
CX01-5419,24,82309,1,1,1,Satisfied
CX01-542,57,32099,1,0,1,Dis Satisfied
CX01-5420,43,34930,1,1,0,Dis Satisfied
CX01-5421,72,4988,1,0,0,Dis Satisfied
CX01-5422,41,36027,0,1,1,Satisfied
CX01-5423,40,33060,0,1,0,Dis Satisfied
CX01-5424,68,11010,1,0,1,Dis Satisfied
CX01-5425,67,15105,1,0,0,Dis Satisfied
CX01-5426,41,53417,0,1,1,Satisfied
CX01-5427,47,25069,0,0,0,Dis Satisfied
CX01-5428,47,12960,1,1,1,Dis Satisfied
CX01-5429,45,19936,1,0,0,Dis Satisfied
CX01-543,49,29989,0,0,1,Dis Satisfied
CX01-5430,70,17056,1,0,0,Dis Satisfied
CX01-5431,41,19085,0,1,0,Dis Satisfied
CX01-5432,65,29112,1,0,0,Dis Satisfied
CX01-5433,53,8007,1,1,0,Dis Satisfied
CX01-5434,44,77603,0,0,1,Satisfied
CX01-5435,60,37084,1,1,0,Dis Satisfied
CX01-5436,46,101706,0,1,1,Satisfied
CX01-5437,58,7061,0,0,0,Dis Satisfied
CX01-5438,58,26073,0,0,0,Dis Satisfied
CX01-5439,40,22931,0,1,1,Dis Satisfied
CX01-544,70,28107,1,1,1,Dis Satisfied
CX01-5440,41,13977,1,1,0,Dis Satisfied
CX01-5441,51,10037,0,0,0,Dis Satisfied
CX01-5442,67,8912,0,1,0,Dis Satisfied
CX01-5443,55,17911,1,1,0,Dis Satisfied
CX01-5444,42,28972,0,1,0,Dis Satisfied
CX01-5445,46,29998,0,0,0,Dis Satisfied
CX01-5446,70,33962,1,0,1,Dis Satisfied
CX01-5447,64,35094,1,0,0,Dis Satisfied
CX01-5448,51,18107,0,1,0,Dis Satisfied
CX01-5449,57,31114,0,1,0,Dis Satisfied
CX01-545,45,27091,1,0,0,Dis Satisfied
CX01-5450,68,6065,1,0,0,Dis Satisfied
CX01-5451,60,36094,0,1,0,Dis Satisfied
CX01-5452,35,90690,1,0,1,Satisfied
CX01-5453,37,24051,1,0,0,Dis Satisfied
CX01-5454,31,32080,1,0,0,Dis Satisfied
CX01-5455,45,14039,1,1,0,Dis Satisfied
CX01-5456,42,16088,0,0,0,Dis Satisfied
CX01-5457,24,91252,0,1,0,Satisfied
CX01-5458,49,14090,1,0,0,Dis Satisfied
CX01-5459,46,32927,0,1,1,Dis Satisfied
CX01-546,39,32090,1,0,0,Dis Satisfied
CX01-5460,26,53181,1,1,1,Satisfied
CX01-5461,48,20066,0,0,0,Dis Satisfied
CX01-5462,36,34096,0,0,1,Dis Satisfied
CX01-5463,66,26092,1,1,1,Dis Satisfied
CX01-5464,21,80955,0,0,1,Satisfied
CX01-5465,40,104926,1,0,1,Satisfied
CX01-5466,35,79477,1,0,1,Satisfied
CX01-5467,59,36066,1,1,0,Dis Satisfied
CX01-5468,24,30980,0,1,0,Satisfied
CX01-5469,38,72206,0,0,1,Satisfied
CX01-547,32,53325,0,1,1,Satisfied
CX01-5470,41,56675,1,0,1,Satisfied
CX01-5471,25,42673,0,1,1,Satisfied
CX01-5472,36,40617,1,1,1,Satisfied
CX01-5473,23,62784,0,1,0,Satisfied
CX01-5474,47,18062,1,0,0,Dis Satisfied
CX01-5475,35,67851,0,1,1,Satisfied
CX01-5476,57,36075,1,0,0,Dis Satisfied
CX01-5477,69,38978,1,1,0,Dis Satisfied
CX01-5478,52,35945,0,1,0,Dis Satisfied
CX01-5479,31,80192,0,0,0,Satisfied
CX01-548,46,77907,1,1,1,Satisfied
CX01-5480,31,60147,0,0,1,Satisfied
CX01-5481,43,80742,0,0,1,Satisfied
CX01-5482,41,11939,0,1,1,Dis Satisfied
CX01-5483,35,87201,1,0,1,Satisfied
CX01-5484,62,27942,1,1,0,Dis Satisfied
CX01-5485,39,54572,0,1,1,Satisfied
CX01-5486,61,15917,1,0,1,Dis Satisfied
CX01-5487,45,62685,1,0,1,Satisfied
CX01-5488,66,17941,0,0,1,Dis Satisfied
CX01-5489,32,34993,1,1,1,Satisfied
CX01-549,71,15073,0,0,1,Dis Satisfied
CX01-5490,41,35987,1,1,0,Dis Satisfied
CX01-5491,21,44912,1,1,1,Satisfied
CX01-5492,70,46026,1,0,0,Dis Satisfied
CX01-5493,47,38931,1,0,1,Satisfied
CX01-5494,42,26048,1,0,0,Dis Satisfied
CX01-5495,22,29967,0,0,1,Satisfied
CX01-5496,30,69107,0,0,0,Satisfied
CX01-5497,64,28976,1,1,1,Dis Satisfied
CX01-5498,34,34950,0,1,1,Satisfied
CX01-5499,34,12094,1,1,0,Dis Satisfied
CX01-550,40,58067,0,0,1,Satisfied
CX01-5500,47,60595,0,0,0,Satisfied
CX01-5501,56,35088,1,1,0,Dis Satisfied
CX01-5502,42,25002,0,1,1,Dis Satisfied
CX01-5503,34,24945,1,1,0,Dis Satisfied
CX01-5504,47,63720,0,0,1,Satisfied
CX01-5505,36,80765,1,1,1,Satisfied
CX01-5506,59,18102,1,1,0,Dis Satisfied
CX01-5507,30,46606,1,1,1,Satisfied
CX01-5508,47,62417,1,1,0,Satisfied
CX01-5509,43,32080,0,1,1,Dis Satisfied
CX01-551,45,9056,1,1,0,Dis Satisfied
CX01-5510,32,54818,1,1,0,Satisfied
CX01-5511,56,33087,1,1,0,Dis Satisfied
CX01-5512,45,59424,0,1,0,Satisfied
CX01-5513,55,26047,1,1,0,Dis Satisfied
CX01-5514,41,33938,1,0,1,Satisfied
CX01-5515,41,36110,1,0,1,Dis Satisfied
CX01-5516,27,82675,1,0,1,Satisfied
CX01-5517,45,95798,1,1,1,Satisfied
CX01-5518,33,38106,1,0,0,Dis Satisfied
CX01-5519,49,9016,0,0,0,Dis Satisfied
CX01-552,64,36119,0,0,0,Dis Satisfied
CX01-5520,40,35317,0,0,1,Satisfied
CX01-5521,71,16004,0,0,1,Dis Satisfied
CX01-5522,35,17044,1,1,1,Dis Satisfied
CX01-5523,58,36971,1,0,0,Dis Satisfied
CX01-5524,64,33014,1,0,1,Dis Satisfied
CX01-5525,38,98020,0,0,1,Satisfied
CX01-5526,46,39044,0,0,1,Satisfied
CX01-5527,64,18984,1,0,0,Dis Satisfied
CX01-5528,40,33036,0,0,1,Satisfied
CX01-5529,33,63298,1,0,1,Satisfied
CX01-553,50,4987,0,0,0,Dis Satisfied
CX01-5530,51,29056,0,1,1,Dis Satisfied
CX01-5531,67,20092,0,0,0,Dis Satisfied
CX01-5532,68,34951,0,1,1,Dis Satisfied
CX01-5533,47,82857,0,0,1,Satisfied
CX01-5534,29,80178,1,0,1,Satisfied
CX01-5535,39,30929,0,0,1,Dis Satisfied
CX01-5536,42,93771,1,1,1,Satisfied
CX01-5537,34,21920,0,1,1,Dis Satisfied
CX01-5538,51,20098,0,1,1,Dis Satisfied
CX01-5539,26,96648,1,0,1,Satisfied
CX01-554,37,29962,0,0,0,Dis Satisfied
CX01-5540,26,39057,1,1,1,Satisfied
CX01-5541,27,49569,0,1,1,Satisfied
CX01-5542,29,107940,1,1,1,Satisfied
CX01-5543,30,67825,1,1,1,Satisfied
CX01-5544,27,65994,0,0,1,Satisfied
CX01-5545,53,18088,1,1,0,Dis Satisfied
CX01-5546,44,47108,1,0,0,Satisfied
CX01-5547,65,31978,1,0,1,Dis Satisfied
CX01-5548,44,50823,1,1,1,Satisfied
CX01-5549,64,36985,1,1,0,Dis Satisfied
CX01-555,50,15956,1,1,1,Dis Satisfied
CX01-5550,53,34036,1,1,0,Dis Satisfied
CX01-5551,35,35022,1,1,0,Dis Satisfied
CX01-5552,43,5903,0,0,0,Dis Satisfied
CX01-5553,34,52506,1,0,1,Satisfied
CX01-5554,26,58751,0,1,0,Satisfied
CX01-5555,40,32114,1,0,1,Dis Satisfied
CX01-5556,49,31976,0,0,0,Dis Satisfied
CX01-5557,47,38120,0,1,0,Satisfied
CX01-5558,33,37021,0,0,0,Dis Satisfied
CX01-5559,24,71335,1,1,1,Satisfied
CX01-556,37,33089,1,0,0,Dis Satisfied
CX01-5560,28,34918,1,1,0,Satisfied
CX01-5561,40,34448,0,1,1,Dis Satisfied
CX01-5562,33,63287,1,0,1,Satisfied
CX01-5563,47,37349,1,1,0,Satisfied
CX01-5564,34,88667,1,0,0,Satisfied
CX01-5565,42,84950,1,1,1,Satisfied
CX01-5566,44,7943,1,1,1,Dis Satisfied
CX01-5567,42,64454,0,0,1,Satisfied
CX01-5568,26,89548,0,0,0,Satisfied
CX01-5569,32,63795,0,0,0,Satisfied
CX01-557,41,18998,0,0,1,Dis Satisfied
CX01-5570,62,13086,1,1,0,Dis Satisfied
CX01-5571,69,39028,1,1,0,Dis Satisfied
CX01-5572,61,17965,0,0,1,Dis Satisfied
CX01-5573,32,76151,0,1,1,Satisfied
CX01-5574,25,94831,0,1,1,Satisfied
CX01-5575,30,53883,1,1,0,Satisfied
CX01-5576,39,17947,1,1,1,Dis Satisfied
CX01-5577,21,32935,1,1,0,Satisfied
CX01-5578,71,31953,1,0,0,Dis Satisfied
CX01-5579,30,36986,1,1,1,Satisfied
CX01-558,34,63788,1,0,1,Satisfied
CX01-5580,74,5923,1,0,0,Dis Satisfied
CX01-5581,60,20087,0,0,1,Dis Satisfied
CX01-5582,44,47436,1,0,1,Satisfied
CX01-5583,51,8075,1,1,0,Dis Satisfied
CX01-5584,40,37039,0,0,0,Dis Satisfied
CX01-5585,46,62444,1,1,0,Satisfied
CX01-5586,35,95677,0,0,0,Satisfied
CX01-5587,31,78327,0,0,1,Satisfied
CX01-5588,31,30998,0,1,1,Satisfied
CX01-5589,49,31092,1,0,1,Dis Satisfied
CX01-559,53,9977,1,1,1,Dis Satisfied
CX01-5590,32,52029,1,1,1,Satisfied
CX01-5591,44,30992,0,0,1,Dis Satisfied
CX01-5592,50,12999,0,1,0,Dis Satisfied
CX01-5593,61,30999,0,0,0,Dis Satisfied
CX01-5594,26,82825,1,1,1,Satisfied
CX01-5595,69,17090,0,1,1,Dis Satisfied
CX01-5596,32,90901,1,1,0,Satisfied
CX01-5597,39,34042,1,0,0,Dis Satisfied
CX01-5598,31,99073,1,1,0,Satisfied
CX01-5599,70,27962,1,0,0,Dis Satisfied
CX01-560,40,51838,0,1,1,Satisfied
CX01-5600,31,34008,0,1,1,Dis Satisfied
CX01-5601,31,63571,1,1,1,Satisfied
CX01-5602,25,66664,1,1,1,Satisfied
CX01-5603,64,39077,0,0,1,Dis Satisfied
CX01-5604,40,29941,0,0,0,Dis Satisfied
CX01-5605,47,92237,1,1,1,Satisfied
CX01-5606,35,32922,1,0,0,Dis Satisfied
CX01-5607,38,19991,1,0,0,Dis Satisfied
CX01-5608,63,11911,1,1,0,Dis Satisfied
CX01-5609,27,84792,0,1,1,Satisfied
CX01-561,72,11070,1,1,0,Dis Satisfied
CX01-5610,36,33027,0,1,0,Dis Satisfied
CX01-5611,40,32974,0,1,0,Dis Satisfied
CX01-5612,24,71595,0,0,0,Satisfied
CX01-5613,37,22060,0,1,0,Dis Satisfied
CX01-5614,49,38806,0,1,1,Dis Satisfied
CX01-5615,33,32113,0,1,0,Dis Satisfied
CX01-5616,28,88662,1,0,1,Satisfied
CX01-5617,44,70671,1,1,1,Satisfied
CX01-5618,61,7988,1,1,1,Dis Satisfied
CX01-5619,29,43957,0,1,1,Satisfied
CX01-562,32,8045,0,0,0,Dis Satisfied
CX01-5620,28,77171,1,1,0,Satisfied
CX01-5621,65,10947,0,0,1,Dis Satisfied
CX01-5622,39,29015,1,1,1,Dis Satisfied
CX01-5623,56,7066,0,0,0,Dis Satisfied
CX01-5624,68,8048,1,1,0,Dis Satisfied
CX01-5625,61,47469,0,0,0,Dis Satisfied
CX01-5626,68,21925,0,1,0,Dis Satisfied
CX01-5627,40,17082,0,0,1,Dis Satisfied
CX01-5628,43,15943,0,0,1,Dis Satisfied
CX01-5629,35,13015,1,0,1,Dis Satisfied
CX01-563,50,36954,1,0,1,Dis Satisfied
CX01-5630,41,5055,0,1,1,Dis Satisfied
CX01-5631,46,29076,0,0,1,Dis Satisfied
CX01-5632,35,27051,0,0,0,Dis Satisfied
CX01-5633,45,84273,1,1,0,Satisfied
CX01-5634,34,45915,1,1,1,Satisfied
CX01-5635,46,98747,0,1,1,Satisfied
CX01-5636,60,25065,1,1,1,Dis Satisfied
CX01-5637,49,92677,0,0,1,Satisfied
CX01-5638,44,20094,0,1,0,Dis Satisfied
CX01-5639,58,36988,0,0,0,Dis Satisfied
CX01-564,67,29923,1,0,1,Dis Satisfied
CX01-5640,33,65267,0,0,1,Satisfied
CX01-5641,46,30977,1,0,1,Satisfied
CX01-5642,64,16080,1,0,1,Dis Satisfied
CX01-5643,33,77575,0,0,0,Satisfied
CX01-5644,26,44512,1,0,1,Satisfied
CX01-5645,75,7064,0,1,0,Dis Satisfied
CX01-5646,27,71956,1,0,1,Satisfied
CX01-5647,42,29016,0,0,0,Dis Satisfied
CX01-5648,30,77909,1,1,1,Satisfied
CX01-5649,55,23071,1,1,1,Dis Satisfied
CX01-565,37,17073,1,0,1,Dis Satisfied
CX01-5650,34,24073,0,0,1,Dis Satisfied
CX01-5651,41,33007,1,1,0,Dis Satisfied
CX01-5652,41,34920,0,0,1,Satisfied
CX01-5653,40,29105,1,1,0,Dis Satisfied
CX01-5654,23,95479,0,0,1,Satisfied
CX01-5655,22,90129,0,0,1,Satisfied
CX01-5656,34,26914,1,1,1,Dis Satisfied
CX01-5657,40,67603,1,1,1,Satisfied
CX01-5658,60,37011,1,1,0,Dis Satisfied
CX01-5659,64,37975,0,0,1,Dis Satisfied
CX01-566,50,34974,1,0,0,Dis Satisfied
CX01-5660,59,24948,1,0,0,Dis Satisfied
CX01-5661,21,95961,0,1,1,Satisfied
CX01-5662,69,24960,0,1,1,Dis Satisfied
CX01-5663,65,15092,1,1,1,Dis Satisfied
CX01-5664,22,41864,1,0,1,Satisfied
CX01-5665,34,43666,1,0,0,Satisfied
CX01-5666,40,100845,1,1,1,Satisfied
CX01-5667,42,91814,1,1,1,Satisfied
CX01-5668,25,44949,1,0,1,Satisfied
CX01-5669,68,49857,1,0,1,Dis Satisfied
CX01-567,29,35935,0,1,1,Satisfied
CX01-5670,44,58085,1,1,1,Satisfied
CX01-5671,31,25954,0,1,0,Dis Satisfied
CX01-5672,35,57806,0,0,1,Satisfied
CX01-5673,63,30954,1,0,0,Dis Satisfied
CX01-5674,42,74836,1,0,1,Satisfied
CX01-5675,58,9019,0,0,1,Dis Satisfied
CX01-5676,55,23101,1,1,1,Dis Satisfied
CX01-5677,66,17100,0,1,1,Dis Satisfied
CX01-5678,66,26032,1,1,1,Dis Satisfied
CX01-5679,44,7018,1,1,0,Dis Satisfied
CX01-568,45,54162,1,0,1,Satisfied
CX01-5680,23,94031,0,0,1,Satisfied
CX01-5681,34,84937,0,1,1,Satisfied
CX01-5682,37,25918,1,1,0,Dis Satisfied
CX01-5683,43,37023,0,1,1,Dis Satisfied
CX01-5684,36,71695,1,0,1,Satisfied
CX01-5685,43,70806,0,1,1,Satisfied
CX01-5686,41,51368,0,0,0,Satisfied
CX01-5687,57,23103,0,0,0,Dis Satisfied
CX01-5688,42,58941,0,0,1,Satisfied
CX01-5689,47,32063,0,0,1,Dis Satisfied
CX01-569,45,37962,0,0,1,Satisfied
CX01-5690,31,78930,1,0,1,Satisfied
CX01-5691,61,15972,0,0,0,Dis Satisfied
CX01-5692,49,83418,1,1,0,Satisfied
CX01-5693,37,57789,0,1,1,Satisfied
CX01-5694,47,34063,0,0,1,Dis Satisfied
CX01-5695,48,9976,0,1,1,Dis Satisfied
CX01-5696,26,47889,0,0,1,Satisfied
CX01-5697,36,38891,0,1,1,Satisfied
CX01-5698,51,29094,0,1,1,Dis Satisfied
CX01-5699,31,36299,1,1,1,Satisfied
CX01-570,58,29109,1,0,0,Dis Satisfied
CX01-5700,44,27075,1,0,0,Dis Satisfied
CX01-5701,31,12998,0,1,1,Dis Satisfied
CX01-5702,40,65218,1,1,1,Satisfied
CX01-5703,57,12047,1,1,0,Dis Satisfied
CX01-5704,63,31930,1,0,0,Dis Satisfied
CX01-5705,38,8932,1,0,0,Dis Satisfied
CX01-5706,60,24099,1,0,1,Dis Satisfied
CX01-5707,24,84705,1,0,1,Satisfied
CX01-5708,43,60786,0,0,1,Satisfied
CX01-5709,54,31078,1,0,0,Dis Satisfied
CX01-571,54,30982,0,1,1,Dis Satisfied
CX01-5710,69,24064,0,0,0,Dis Satisfied
CX01-5711,49,6076,1,1,1,Dis Satisfied
CX01-5712,65,18094,0,1,0,Dis Satisfied
CX01-5713,61,11083,0,0,0,Dis Satisfied
CX01-5714,47,36955,1,1,0,Dis Satisfied
CX01-5715,21,87048,0,0,1,Satisfied
CX01-5716,74,36085,0,0,1,Dis Satisfied
CX01-5717,33,94203,0,0,1,Satisfied
CX01-5718,50,35008,1,1,0,Dis Satisfied
CX01-5719,26,81886,1,0,1,Satisfied
CX01-572,50,41725,1,0,1,Satisfied
CX01-5720,39,28113,0,0,1,Dis Satisfied
CX01-5721,68,18024,0,0,1,Dis Satisfied
CX01-5722,59,35073,1,0,0,Dis Satisfied
CX01-5723,30,60685,0,1,1,Satisfied
CX01-5724,43,34045,1,1,0,Dis Satisfied
CX01-5725,71,13999,0,0,0,Dis Satisfied
CX01-5726,53,41175,0,0,1,Dis Satisfied
CX01-5727,34,19976,0,1,0,Dis Satisfied
CX01-5728,59,17095,1,0,1,Dis Satisfied
CX01-5729,42,82839,0,1,1,Satisfied
CX01-573,58,34974,1,1,0,Dis Satisfied
CX01-5730,25,47175,1,0,1,Satisfied
CX01-5731,23,72843,1,0,0,Satisfied
CX01-5732,54,7941,1,0,1,Dis Satisfied
CX01-5733,23,95353,0,0,1,Satisfied
CX01-5734,62,38058,0,0,0,Dis Satisfied
CX01-5735,35,83995,0,0,0,Satisfied
CX01-5736,29,52205,0,1,1,Satisfied
CX01-5737,30,29967,0,1,1,Satisfied
CX01-5738,69,11045,0,1,1,Dis Satisfied
CX01-5739,34,11068,0,1,0,Dis Satisfied
CX01-574,49,27065,1,0,0,Dis Satisfied
CX01-5740,29,55391,1,1,1,Satisfied
CX01-5741,67,23101,0,0,0,Dis Satisfied
CX01-5742,41,65093,1,1,1,Satisfied
CX01-5743,37,78518,1,1,0,Satisfied
CX01-5744,32,30070,1,1,1,Satisfied
CX01-5745,71,25028,0,0,1,Dis Satisfied
CX01-5746,39,11105,1,0,1,Dis Satisfied
CX01-5747,43,28044,1,1,1,Dis Satisfied
CX01-5748,64,17029,0,0,0,Dis Satisfied
CX01-5749,41,43157,1,0,1,Satisfied
CX01-575,47,21072,0,1,0,Dis Satisfied
CX01-5750,26,85502,0,1,1,Satisfied
CX01-5751,45,34992,0,1,1,Dis Satisfied
CX01-5752,36,87079,1,1,1,Satisfied
CX01-5753,66,16053,1,1,0,Dis Satisfied
CX01-5754,28,76532,0,1,0,Satisfied
CX01-5755,38,31941,1,1,1,Dis Satisfied
CX01-5756,65,33950,0,1,0,Dis Satisfied
CX01-5757,41,30961,0,0,1,Dis Satisfied
CX01-5758,49,38968,1,0,0,Satisfied
CX01-5759,25,70091,0,1,1,Satisfied
CX01-576,63,25983,0,0,0,Dis Satisfied
CX01-5760,43,4991,1,0,0,Dis Satisfied
CX01-5761,23,84469,1,0,1,Satisfied
CX01-5762,35,20075,1,1,1,Dis Satisfied
CX01-5763,37,72793,1,1,1,Satisfied
CX01-5764,24,64226,0,1,0,Satisfied
CX01-5765,53,25960,0,1,0,Dis Satisfied
CX01-5766,25,59394,1,1,0,Satisfied
CX01-5767,65,25989,1,0,0,Dis Satisfied
CX01-5768,66,20038,1,1,0,Dis Satisfied
CX01-5769,21,79443,1,0,1,Satisfied
CX01-577,40,87455,0,1,0,Satisfied
CX01-5770,37,42942,1,0,1,Satisfied
CX01-5771,43,12063,0,0,1,Dis Satisfied
CX01-5772,28,35498,0,0,1,Satisfied
CX01-5773,36,5996,0,0,0,Dis Satisfied
CX01-5774,44,22076,0,1,0,Dis Satisfied
CX01-5775,38,22087,1,1,0,Dis Satisfied
CX01-5776,42,60259,1,1,0,Satisfied
CX01-5777,41,92780,0,1,1,Satisfied
CX01-5778,48,70211,1,1,1,Satisfied
CX01-5779,51,9077,0,0,1,Dis Satisfied
CX01-578,50,72974,1,1,1,Satisfied
CX01-5780,44,66281,0,0,1,Satisfied
CX01-5781,37,26999,1,1,1,Dis Satisfied
CX01-5782,62,39133,1,1,0,Dis Satisfied
CX01-5783,64,4920,0,1,0,Dis Satisfied
CX01-5784,36,72129,0,0,1,Satisfied
CX01-5785,57,31954,0,1,1,Dis Satisfied
CX01-5786,38,96359,0,0,1,Satisfied
CX01-5787,71,22953,0,0,0,Dis Satisfied
CX01-5788,37,35099,0,0,1,Satisfied
CX01-5789,22,89577,1,0,1,Satisfied
CX01-579,36,56526,0,1,1,Satisfied
CX01-5790,72,14922,1,1,0,Dis Satisfied
CX01-5791,46,17022,0,1,0,Dis Satisfied
CX01-5792,45,26978,0,1,0,Dis Satisfied
CX01-5793,26,30986,0,1,1,Satisfied
CX01-5794,55,16918,1,0,0,Dis Satisfied
CX01-5795,23,88154,1,1,1,Satisfied
CX01-5796,42,17944,1,0,1,Dis Satisfied
CX01-5797,41,59688,1,0,1,Satisfied
CX01-5798,34,5025,1,0,0,Dis Satisfied
CX01-5799,38,29995,1,0,0,Dis Satisfied
CX01-580,37,11912,1,1,1,Dis Satisfied
CX01-5800,63,37992,1,0,0,Dis Satisfied
CX01-5801,55,6059,0,0,0,Dis Satisfied
CX01-5802,33,67720,0,1,1,Satisfied
CX01-5803,36,37074,0,1,0,Dis Satisfied
CX01-5804,67,27053,1,1,1,Dis Satisfied
CX01-5805,30,31056,0,0,1,Satisfied
CX01-5806,60,19986,0,0,0,Dis Satisfied
CX01-5807,33,90945,0,1,0,Satisfied
CX01-5808,48,27070,1,1,0,Dis Satisfied
CX01-5809,40,25016,0,1,0,Dis Satisfied
CX01-581,34,32057,0,0,0,Satisfied
CX01-5810,34,54762,1,1,0,Satisfied
CX01-5811,36,41645,1,1,0,Satisfied
CX01-5812,61,20937,1,0,0,Dis Satisfied
CX01-5813,61,13088,0,0,1,Dis Satisfied
CX01-5814,61,21937,0,1,0,Dis Satisfied
CX01-5815,22,86077,0,0,1,Satisfied
CX01-5816,30,87354,0,0,1,Satisfied
CX01-5817,26,58518,1,0,1,Satisfied
CX01-5818,41,50476,1,1,0,Satisfied
CX01-5819,52,23966,0,0,0,Dis Satisfied
CX01-582,37,17034,0,1,0,Dis Satisfied
CX01-5820,40,24074,0,1,0,Dis Satisfied
CX01-5821,70,9092,0,1,1,Dis Satisfied
CX01-5822,34,47404,0,0,1,Satisfied
CX01-5823,37,24920,0,1,1,Dis Satisfied
CX01-5824,21,76644,0,0,1,Satisfied
CX01-5825,62,35115,0,1,1,Dis Satisfied
CX01-5826,63,10979,0,0,1,Dis Satisfied
CX01-5827,32,16987,1,0,0,Dis Satisfied
CX01-5828,24,48287,0,0,1,Satisfied
CX01-5829,51,22998,1,0,1,Dis Satisfied
CX01-583,40,38030,1,1,0,Dis Satisfied
CX01-5830,72,12983,0,0,0,Dis Satisfied
CX01-5831,65,33086,1,0,1,Dis Satisfied
CX01-5832,65,17029,1,1,0,Dis Satisfied
CX01-5833,68,30497,1,0,1,Dis Satisfied
CX01-5834,43,35981,0,0,0,Dis Satisfied
CX01-5835,39,6042,0,0,1,Dis Satisfied
CX01-5836,22,38084,0,1,1,Satisfied
CX01-5837,24,74615,1,0,0,Satisfied
CX01-5838,47,69570,0,0,1,Satisfied
CX01-5839,62,39012,1,1,1,Dis Satisfied
CX01-584,67,5939,0,0,1,Dis Satisfied
CX01-5840,38,47642,0,0,0,Dis Satisfied
CX01-5841,35,88751,0,1,1,Satisfied
CX01-5842,50,4904,1,1,1,Dis Satisfied
CX01-5843,49,18092,0,0,1,Dis Satisfied
CX01-5844,70,36957,0,1,0,Dis Satisfied
CX01-5845,35,100326,0,1,0,Satisfied
CX01-5846,26,33923,1,1,1,Satisfied
CX01-5847,43,91781,0,1,1,Satisfied
CX01-5848,41,10924,1,0,1,Dis Satisfied
CX01-5849,67,12953,0,1,0,Dis Satisfied
CX01-585,64,18090,0,0,1,Dis Satisfied
CX01-5850,39,35943,0,1,0,Dis Satisfied
CX01-5851,32,77748,1,0,1,Satisfied
CX01-5852,39,5078,0,0,0,Dis Satisfied
CX01-5853,24,55436,0,1,0,Satisfied
CX01-5854,71,13004,0,1,0,Dis Satisfied
CX01-5855,61,34014,1,1,0,Dis Satisfied
CX01-5856,36,8955,1,1,0,Dis Satisfied
CX01-5857,57,34093,1,0,1,Dis Satisfied
CX01-5858,67,7090,1,1,0,Dis Satisfied
CX01-5859,36,12066,1,1,1,Dis Satisfied
CX01-586,45,63194,0,1,1,Satisfied
CX01-5860,23,85130,1,0,1,Satisfied
CX01-5861,62,26004,0,0,0,Dis Satisfied
